[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT5vtOmmiDTlDk__KeNRzYwRXHLcngQHSqxvBxrHk4ir0fL3lQx
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSMUAxA_ECbASnl41jHcxLEcHPTNV-hfNNiopwt29BV-KDauSI3
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT6SRJCUFYxf6B9O-XLwPW3PFyRBu9yzIf3bV7mCOmirHT5SVgE
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSglC5Pqkr-fiYseJ69M3-tWwO16nY6j-GCkaQcfndQRuQC7bmh
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStQZlInzm71tJu1GabR0BQmc1YOgqoxp78OsweD5WZHfZFOtov
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQRBp6vVtDi4jZnhk3vuieeGw9n8OE18MePRMSIqozZWuM0PAjh
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSFzY9M3Y0hg8cW8flqS_4OBRb8OuXYyKLs5Uzg9YOJW2TxZVtx
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRgF_zwDLc9C1jLZSZiGae2t6KGuwWc3ryI7E3gfXluCdyH7NiW
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSdwd9hrrrVeNcEGwwppBQovblFz6dvayDbUebF_GK3VTKKjHkd
[02:34:40] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQdQE0HOE6qcH1YE8lH08L8eFFs6zwF8RvxKMbrERNQgsooQmx7
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTj0qtWNYW2Y3YQwNrLNIOYtipcIhFrodfvnNHpaEppfS0Ge4Aj
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_jLYWj6lo6xppqTXwo92zZllQ6mDh7oR-p_HjpRujJZ1LLkIM
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNU3ZcAsHTBfkwxn9X9XV2idkZebRasNiC79TVwlnuA-68BuM-
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT5mznkr1hrjWPFBaZPnOwae-5uD_4-r1t2Z1LKNSUfzUdYz0Z7
[02:34:41] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(94) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXARa1wzjgUzq1LAFpHSxehRZpaL7OpbldWS0ylnF5rkmD-CA3
[02:38:50] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(37) | setp1 go to google 
[02:38:53] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(42) | setp2 click image search button
[02:38:53] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(48) | setp3 click upload button
[02:38:54] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(54) | setp4 use autoit to upload image
[02:39:18] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(62) | setp5 find third image
[02:39:18] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(78) | get image url to compare with oringal image 
[02:39:18] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(81) | beacase my computer  can not get google image service, so we use some image to replay
[02:39:18] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(82) | if your computer support google image service, you can replace it. there is logic support that
[02:39:29] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(89) | 获取所有图片链接，链接如下>>>>>>>>>>>>>>
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR4UKJvsS3QI5wfB0E8aPFOOpiMFJWYbQSrbfgF5n54TuR7jTgK
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStQZlInzm71tJu1GabR0BQmc1YOgqoxp78OsweD5WZHfZFOtov
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSO7DuXfhMNY3_sw1gTqbh5FuQWMeMguHsyMi7xzQmflevGb7IY
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSwIXqGfEdBBVUGyMUlqi1AFy4ESc5nK6CW7h5-MTLMcBzdrT1f
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSrsNvMuRQ28gkYkHUh_zKL7KU5Z0SC2qq-YIoKXDPdcIIeOIpV
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9zpswSIutsdhNkSS0twuhfClOU4e6-nL8EN_04Hz5E6TjvlY3
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQsfuHbdQOWD-h_eDC7RDhWwATIuvn4LY9roczkggUCH6A1r-CV
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRzlshhMtejhqKGUkceeWCi3P8gIzWegT2LFcXJKv219x4DXKtI
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVbwf6NNaJsLOyIYw1X-QjPANQIdCSjRGWAJFOYlORo1cVltRf
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTOp_lleTMDRuK1UoBc9_lWebJqFE1MzfthcYNapcfo-wxR5lZC
[02:39:44] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ9Udfn28NnrBzS3t-8YPv-iJm6GDLgbgctsM4BHPa4QynQ_ihr
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT5mznkr1hrjWPFBaZPnOwae-5uD_4-r1t2Z1LKNSUfzUdYz0Z7
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEfVdQoYE96SIF9ja-QlsdvJizeXMMReK3FVPeeWA5EdDVgKbO
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSyq7Xozq9bCU6EiyP75qhZx3eistP74JjlNrCS_PhSGavPg6lM
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQqP5MdGLupLwf-fL9pG4c766-lilW93Kvbmu9A1L-xC6KbTRwQ
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLyjwx_eylXpV5MC8S-xeJ5HpY8KIxgGRFNCvol67rfx4xy-UO
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSFzY9M3Y0hg8cW8flqS_4OBRb8OuXYyKLs5Uzg9YOJW2TxZVtx
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT7Uog7QN3hAVpOUXud0ZfnUJz85Y34l6pLmaQ4uXHupvfwx7sV
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSOl6pUBS622CjyyO-jNCko7rUnZ5D7xV3jiUkdHcb5-JsLpR6G
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTn92h7wqnbqOG0dioPvuHLvHLwbQ7TOs7Vb0K3uTvy7wMFx5Nx
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSQ8lCvsuYhK0K-v-jtLb5fXxHA5lvgxRQFlI0BouoA2ZyArLA6
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRs8irTNpYF7MJRUYh7gNHWYeiN31yVkoy6t0DJbxUaT63OXw8H
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS6mvX60rIV1NgbNK_3fES44sVuyWyNy-u5Jv3q1c_RO6ncj-ZJ
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSMUAxA_ECbASnl41jHcxLEcHPTNV-hfNNiopwt29BV-KDauSI3
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSRd3yL59v8XFdj1rgCTgvDH5z4kWIQZ5PlIx55WDy2OqtIMv_3
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSglC5Pqkr-fiYseJ69M3-tWwO16nY6j-GCkaQcfndQRuQC7bmh
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ_1izWEIRUq3LTIYOyO8AJsvv9iofWk3DyGRODUlOdXRTFtsYa
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRVyLStdFv9uyZhrs6PxcPryYXYYimz2diH99mYGuIFkDAyggUK
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTGqcQ6tT8WxXODkWfWH0ulj-Kx4SaEa5yVqY3nhC4yv4pAuOjq
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR3HVOLH0tlVWjRJxUcSsNnIFJ7NDaIin4M2jiYGyyCSyHTbGgz
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSHp3kRQt_ttUUZpCnxs_CLSBfaEbMQi02U3tNDkOxVH3PpHHLc
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT729SupsOSW9Rh9-cJIQFHzwqbByoVmvn_APaQFtVc24cluPke
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTj0qtWNYW2Y3YQwNrLNIOYtipcIhFrodfvnNHpaEppfS0Ge4Aj
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV5YGO4QOuDAYlS5p1UvFYDwzSRGVdkH154Y-PZdiLiTday3Sj
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRG00z_sK1dHZB5zDXKY-HU8OKH8GmPvHe4O6sXXfLMWT_Imj4d
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQxKZ0nEfNBUTakmgfbenLswpbuHh3bZmOLnsdVKV8KDEma4CHg
[02:39:45] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYhz9CtPg-cUO1bDCzOYfPDjvtnAUYRdGL2hyRX-55Ag63XPbV
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnXsnwAXA0SgQJX_boy8H2hMA74b5IhIifeJLuvV07M2Mvnc0C
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR-u9R4VhCTABAutoJ_qeHKGnttZDdVChyjY6gAaeMtuTy3QtZE
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQRBp6vVtDi4jZnhk3vuieeGw9n8OE18MePRMSIqozZWuM0PAjh
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSu82rw1_WbvncI5IOkdrrxq5ZXvqWPX7ABDIMMpYohC5kVIR-l
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRgF_zwDLc9C1jLZSZiGae2t6KGuwWc3ryI7E3gfXluCdyH7NiW
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSdwd9hrrrVeNcEGwwppBQovblFz6dvayDbUebF_GK3VTKKjHkd
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcReCWdDfH0qGP09xdYd6aR3v_O-HLwx_xo14Wja2yUBqwLGDlBj
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQknFCYYbJ4xZ6z_LqWwx-fJG3TbstR_REKEwSWhE9tEoOAtn6i
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRVbtME3OzOqW-r4Xlst73bEPBmWO48IB1RubVVFeVuauaUqe5C
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSla3vVeFJ_M3zTaLV38Cu_aY-_21JYww4fxDUbOUyiKPXk33j7
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNU3ZcAsHTBfkwxn9X9XV2idkZebRasNiC79TVwlnuA-68BuM-
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRv8cB8OTl0IW2tFLwGTYCh6K1O4mUr6a9Id-oK5ZPwpA4ZP32g
[02:39:46] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(95) | https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTdyOJmhepSLdrGQrTHQPAjHECCVNrdkVBmnHp2Chg1-ElwQ_fB
[03:21:56] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(37) | setp1 go to google 
[03:22:00] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(42) | setp2 click image search button
[03:22:00] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(48) | setp3 click upload button
[03:22:01] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(54) | setp4 use autoit to upload image
[03:22:24] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(62) | setp5 find third image
[03:22:24] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(78) | get image url to compare with oringal image 
[03:22:24] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(81) | beacase my computer  can not get google image service, so we use some image to replay
[03:22:24] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(82) | if your computer support google image service, you can replace it. there is logic support that
[03:22:24] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(86) | scroll the window, wait for  image url load finished
[03:22:34] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(89) | 获取所有图片链接，链接如下>>>>>>>>>>>>>>
[03:22:50] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR4UKJvsS3QI5wfB0E8aPFOOpiMFJWYbQSrbfgF5n54TuR7jTgK
[03:22:50] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR-u9R4VhCTABAutoJ_qeHKGnttZDdVChyjY6gAaeMtuTy3QtZE
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQgsanbwuY9hWetqpcdEys7dhXEkJVrIF8IjU5tQdlK39Zm7y-H
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSFzY9M3Y0hg8cW8flqS_4OBRb8OuXYyKLs5Uzg9YOJW2TxZVtx
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR3HVOLH0tlVWjRJxUcSsNnIFJ7NDaIin4M2jiYGyyCSyHTbGgz
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcReCWdDfH0qGP09xdYd6aR3v_O-HLwx_xo14Wja2yUBqwLGDlBj
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQdQE0HOE6qcH1YE8lH08L8eFFs6zwF8RvxKMbrERNQgsooQmx7
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTj0qtWNYW2Y3YQwNrLNIOYtipcIhFrodfvnNHpaEppfS0Ge4Aj
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS6mvX60rIV1NgbNK_3fES44sVuyWyNy-u5Jv3q1c_RO6ncj-ZJ
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSMUAxA_ECbASnl41jHcxLEcHPTNV-hfNNiopwt29BV-KDauSI3
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEfVdQoYE96SIF9ja-QlsdvJizeXMMReK3FVPeeWA5EdDVgKbO
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTg-u9K6lqWC66HH4n493IrF37qDhYx9Oj1H8hEZS_2imE4hTs4
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQqP5MdGLupLwf-fL9pG4c766-lilW93Kvbmu9A1L-xC6KbTRwQ
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4TbRGQiEtuZ9DJKY4GxKPzmB-LWfWb5kIfJYECRVVUd9CjKiS
[03:22:51] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQRBp6vVtDi4jZnhk3vuieeGw9n8OE18MePRMSIqozZWuM0PAjh
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSwIXqGfEdBBVUGyMUlqi1AFy4ESc5nK6CW7h5-MTLMcBzdrT1f
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSrsNvMuRQ28gkYkHUh_zKL7KU5Z0SC2qq-YIoKXDPdcIIeOIpV
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9zpswSIutsdhNkSS0twuhfClOU4e6-nL8EN_04Hz5E6TjvlY3
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(101) | invalid image url,delete  data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRVbtME3OzOqW-r4Xlst73bEPBmWO48IB1RubVVFeVuauaUqe5C
[03:22:52] INFO [main] com.demo.search.testcase.Google_Search_Image_001.search_image(99) | valid image url to compare  https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSla3vVeFJ_M3zTaLV38Cu_aY-_21JYww4fxDUbOUyiKPXk33j7
